d,x
-0.80932806067053,4.03
-0.918520287889922,4.04
-0.790639862706292,4.05
-1.48570793887512,4.06
-1.02462556450754,4.07
-1.08158242144842,4.08
-1.55315761088746,4.09
-0.799392793089958,4.1
-0.522357321178213,4.11
-1.31154982191977,4.12
-1.20613735210816,4.13
-0.423267814110688,4.14
-0.84424979572977,4.15
-1.0750107291883,4.16
-1.13837885198452,4.17
-1.34709423548705,4.18
-0.368330235452614,4.19
-1.32192170240609,4.2
-0.419864320777436,4.21
-0.627552628563851,4.22
-1.14231024729361,4.23
-0.925323862890409,4.24
-0.920818894864812,4.25
-1.09589268198103,4.26
-0.411305780514262,4.27
-0.397818778468692,4.28
-1.10075423968966,4.29
-0.871250827180456,4.3
-0.576305377691859,4.31
-0.427749208519712,4.32
-1.36324241334677,4.33
-1.6529995463557,4.34
-1.44904673534093,4.35
0.172800961363899,4.36
-1.04181612816898,4.37
-1.39397355481507,4.38
-1.15168485441048,4.39
-0.707308141810216,4.4
-0.593281931513765,4.41
-1.53186672632136,4.42
-0.68237245245564,4.43
-1.22058689467816,4.44
-0.0779888730693141,4.45
-0.900279512069714,4.46
-1.07287996848124,4.47
-1.00347758914155,4.48
-0.723080320638989,4.49
-0.887713854608839,4.5
-0.68326648861545,4.51
-1.17610784221579,4.52
-0.515717802094693,4.53
-0.198166027587453,4.54
-0.850005822685279,4.55
-1.17118328657858,4.56
-1.51179587853727,4.57
-1.10993695487532,4.58
-0.488679319033842,4.59
-0.963078301953809,4.6
-0.5250118858372,4.61
-1.49554712470417,4.62
-2.17272092592676,4.63
-0.296395969015575,4.64
-0.513277088796909,4.65
-1.22672720119343,4.66
-0.656618152740665,4.67
-0.656639571047307,4.68
0.0661659244932318,4.69
-0.101413107818302,4.7
-0.907638227047435,4.71
-1.00109646341874,4.72
-0.90314718928037,4.73
-1.80476016913606,4.74
-0.283710727406122,4.75
-1.43357092209516,4.76
-0.624310552846909,4.77
-0.535953189800769,4.78
-0.693151996182126,4.79
-1.34355938718627,4.8
-1.34620598110746,4.81
-1.83454572340504,4.82
-0.647126650786677,4.83
-0.977508688306525,4.84
-1.0852845660168,4.85
-0.833363734982474,4.86
-1.31927960080077,4.87
-1.60839605200746,4.88
-0.839555459702095,4.89
-1.01489129069078,4.9
-1.97134341777633,4.91
-1.66975174383672,4.92
-0.732972522626746,4.93
-1.08692698580225,4.94
-0.823009609388972,4.95
-0.894795583743592,4.96
0.0859848478294354,4.97
-0.738269985772205,4.98
-0.859969562037984,4.99
-1.30460580640791,5
-1.11983797248672,5.01
-0.188862762406388,5.02
-0.833010870044623,5.03
-1.87498325137777,5.04
-0.676196802633046,5.05
-1.02725261389085,5.06
-0.988662989793759,5.07
-1.23089345615124,5.08
-1.25414609957586,5.09
-1.18812964459091,5.1
-0.7045464417416,5.11
-0.80075395049283,5.12
-1.19989289878748,5.13
-1.07190494995291,5.14
-2.06771771587792,5.15
-1.47545075249056,5.16
-1.2288879495406,5.17
-0.707082934920326,5.18
-0.532579400524506,5.19
-0.99667800998148,5.2
-1.2924398610851,5.21
-0.818512118104992,5.22
-0.29902772910982,5.23
-0.987167315182268,5.24
-0.896349533718837,5.25
-0.882844819540196,5.26
-0.329978253727859,5.27
-0.417624233437966,5.28
-1.50528389968867,5.29
-1.22006461150984,5.3
-0.381094594147016,5.31
-0.376408482461413,5.32
-0.903878675778363,5.33
-1.13633003600305,5.34
-1.24589437544484,5.35
-0.202793342140144,5.36
-0.709589195020995,5.37
-0.742826953282401,5.38
-1.31077089033982,5.39
-0.2391528840876,5.4
-1.33498813821864,5.41
0.0289877260583041,5.42
-1.70540205539725,5.43
-0.198472569144941,5.44
-0.865997857764877,5.45
0.0566351081416563,5.46
0.150802924349017,5.47
-0.424728852716609,5.48
0.350868251737131,5.49
-0.287926708587987,5.5
-0.773775751690552,5.51
-0.0640244226463154,5.52
-1.07880242529976,5.53
-0.857600459079589,5.54
-0.215618862285329,5.55
-0.204099484417728,5.56
-1.23656425503027,5.57
-0.470091573250677,5.58
-1.61374614471099,5.59
-0.347320212826997,5.6
-1.44902010629595,5.61
-0.829631590121627,5.62
-0.0847181496572129,5.63
-0.570840713785759,5.64
-0.572982410705704,5.65
-0.0139657005743972,5.66
-1.08234466763783,5.67
-0.721104108008046,5.68
0.0991788637359863,5.69
-0.556549840059802,5.7
-1.31508046653831,5.71
-0.66913212394765,5.72
0.228136489505452,5.73
-0.777182725677669,5.74
0.198203132503375,5.75
0.153932409547111,5.76
-1.2317471963265,5.77
0.320403443551764,5.78
-0.621613607390066,5.79
-0.380892804837483,5.8
-0.749691502509205,5.81
-0.762391595176135,5.82
-0.128079679034685,5.83
-0.506415722145947,5.84
-1.31736844676363,5.85
-0.371899589318866,5.86
-0.591296932824402,5.87
0.163097584688051,5.88
0.995783004195722,5.89
-0.0781275766664341,5.9
-0.123228825760428,5.91
-0.35083348630826,5.92
0.0713774015344468,5.93
-0.526437867986909,5.94
-0.208131331158189,5.95
-1.65267609521632,5.96
-0.124503136218897,5.97
-0.467794461829794,5.98
-0.881930248871224,5.99
-0.612436616643248,6
-0.0996466944324204,6.01
-1.46329411176025,6.02
-1.31248353619686,6.03
0.54287742613065,6.04
-0.492339926456304,6.05
-0.48080527282918,6.06
-1.15680591580365,6.07
-0.0111466896764879,6.08
0.733044565200294,6.09
-1.04345542356687,6.1
0.19110068478824,6.11
0.106692640338253,6.12
-0.723514965738156,6.13
-0.163886544288222,6.14
0.132613745390249,6.15
0.950641133200146,6.16
-0.478729308170864,6.17
-0.440870922320504,6.18
0.602823100938994,6.19
-0.375249429592825,6.2
-0.793066804962051,6.21
0.303052556839429,6.22
-0.092106711583752,6.23
-0.00437755510149,6.24
1.11046368716696,6.25
-0.396952549255452,6.26
0.190831342440493,6.27
-0.966210531659959,6.28
