d,x
4.53609673989691,0.66
5.28949013191816,0.67
4.81639455268064,0.68
3.37647789430291,0.69
5.32392807276376,0.7
4.60476817224548,0.71
4.5140384797228,0.72
5.37156556595644,0.73
4.81173263185769,0.74
4.07477724522622,0.75
3.42180096207375,0.76
5.28681137005698,0.77
5.4294431064004,0.78
4.85155538502895,0.79
4.74632613561879,0.8
4.57107533559255,0.81
4.54868765251949,0.82
4.46307114912861,0.83
6.11279394525301,0.84
5.84584433578445,0.85
4.31836292768933,0.86
5.43687573817115,0.87
4.12326089292252,0.88
3.99206882602413,0.89
4.59241203609892,0.9
4.92769027106976,0.91
4.16064673126659,0.92
3.29254375147843,0.93
5.53771036635963,0.94
4.29679515246603,0.95
4.77138766919367,0.96
5.3386210832916,0.97
4.84269260404182,0.98
4.78733579141057,0.99
5.12749243086418,1
5.32399351368417,1.01
4.20401648548957,1.02
5.1377053115515,1.03
5.3975628516174,1.04
5.1486794824887,1.05
3.27828320676826,1.06
5.95339759396662,1.07
3.77064074321883,1.08
6.76111703714958,1.09
4.15931625444173,1.1
4.60600108426831,1.11
5.91968295361785,1.12
3.47694184507525,1.13
5.30355697219911,1.14
5.58011333900266,1.15
5.38698808329499,1.16
4.12649642438804,1.17
5.31330409237912,1.18
3.883083730175,1.19
5.16587677998958,1.2
4.31969585610236,1.21
5.06512058990386,1.22
4.06437462280993,1.23
5.29756249030213,1.24
4.39671754112424,1.25
4.04099132006801,1.26
2.6905549409698,1.27
5.37170099571195,1.28
6.64369540468542,1.29
4.35390629776433,1.3
6.35214062071922,1.31
4.73254534160633,1.32
4.10893578927355,1.33
5.00769598444039,1.34
4.52064623312303,1.35
5.6271388252393,1.36
4.07722782030858,1.37
5.06965301625019,1.38
5.23173032967297,1.39
5.07487703655081,1.4
5.23780647030019,1.41
4.53129421995098,1.42
3.47948297714527,1.43
5.30005318491542,1.44
4.01985212013873,1.45
6.08257202583113,1.46
4.66437737581097,1.47
5.83852247893056,1.48
6.70342241858211,1.49
4.6431458857482,1.5
4.38402736719015,1.51
6.1008000188776,1.52
5.30923609175218,1.53
5.03283936532584,1.54
5.14096794013984,1.55
4.26289160026381,1.56
6.0548851154811,1.57
4.54825404316908,1.58
6.12133148914912,1.59
4.528122060932,1.6
6.47321861026226,1.61
5.31742318848743,1.62
1.92056105549831,1.63
4.84361765752324,1.64
6.28910108380138,1.65
4.71316482730205,1.66
4.38426665630573,1.67
5.48659398185038,1.68
6.50458575931969,1.69
5.78531889334301,1.7
5.15946110299497,1.71
5.56415680030226,1.72
5.57001397501754,1.73
4.87425940685982,1.74
5.45471121764875,1.75
5.04686243586901,1.76
5.76392924425086,1.77
5.68620101581438,1.78
3.64019607912856,1.79
4.52342136942174,1.8
3.84244596221976,1.81
5.17159938881654,1.82
2.80037440255546,1.83
4.96260689429358,1.84
6.14134347758125,1.85
5.52200879120521,1.86
6.49974971034881,1.87
5.07611389598222,1.88
4.55542308068714,1.89
3.26093103201753,1.9
7.73369251872093,1.91
5.39139038141395,1.92
6.16866339487389,1.93
5.6407317818021,1.94
4.72059244715381,1.95
4.79072180854811,1.96
2.58825595221298,1.97
4.10890727349419,1.98
4.69344081302206,1.99
4.45879288932287,2
5.84996543521397,2.01
5.58140706313956,2.02
4.62101428797225,2.03
3.94492950373616,2.04
5.91375135100156,2.05
5.05396929677535,2.06
5.47090262353463,2.07
5.48516905282494,2.08
5.02202766879282,2.09
5.86011680544907,2.1
5.37425136641882,2.11
5.19536266697367,2.12
4.08636286010724,2.13
5.19337749686365,2.14
6.07279543114175,2.15
4.74959375275768,2.16
5.5618557343426,2.17
5.79819191442495,2.18
8.49624355364513,2.19
4.44965413900766,2.2
4.96660890077132,2.21
4.74313780855353,2.22
3.64256674378167,2.23
5.36173285576205,2.24
5.50596471054013,2.25
4.82061637351841,2.26
5.14066037255063,2.27
5.08578943686783,2.28
4.88853476936869,2.29
4.33973713110302,2.3
4.476643774295,2.31
4.28153399640091,2.32
5.90012417327193,2.33
5.17800114635933,2.34
5.53461671818322,2.35
4.50821870843068,2.36
3.04567013938229,2.37
5.26453820527872,2.38
5.84366195727309,2.39
6.36392724219861,2.4
3.40152745459332,2.41
5.52292904762786,2.42
5.38744544026232,2.43
5.27799754964351,2.44
5.12418823228867,2.45
7.18242406265007,2.46
4.08280349095967,2.47
5.44520940250595,2.48
5.68867996164453,2.49
3.2732812657507,2.5
5.6919492224209,2.51
6.71434878403287,2.52
4.97270241851226,2.53
4.97151761104755,2.54
3.80987065694414,2.55
5.5724652215319,2.56
6.30933867691513,2.57
4.01877993211163,2.58
3.92822059802659,2.59
4.68273199840312,2.6
5.38275620844893,2.61
6.41102551142164,2.62
5.85597449555477,2.63
5.21534309357098,2.64
4.45775084351832,2.65
5.36600661390045,2.66
5.84780302189452,2.67
4.59103110379508,2.68
5.54674958792286,2.69
5.59085873419897,2.7
6.65137132318515,2.71
6.884994713409,2.72
3.4697804198973,2.73
6.43167738320147,2.74
4.69200025418408,2.75
4.03341359422332,2.76
4.7438085708616,2.77
4.87728226373398,2.78
5.67156261413439,2.79
5.147953449494,2.8
4.01622887994118,2.81
5.02477954366233,2.82
3.47051606526943,2.83
6.9649588820774,2.84
4.74385951266233,2.85
6.08790708474966,2.86
6.06484444549448,2.87
4.74825462321225,2.88
3.88061250748818,2.89
3.88154411768771,2.9
6.22545551694231,2.91
5.30418029537523,2.92
6.49223866114179,2.93
4.96699848975629,2.94
2.51326158520854,2.95
4.36114488538115,2.96
6.2477970711563,2.97
5.66578826723383,2.98
7.33464517384856,2.99
5.81652481147727,3
3.6830313566932,3.01
7.96505056453242,3.02
6.56164563133829,3.03
4.03515259552928,3.04
5.72259811030607,3.05
5.46367275449113,3.06
4.75710874912644,3.07
3.70799933342295,3.08
4.5816049428454,3.09
5.8100535829546,3.1
4.98665157538293,3.11
4.69258692094152,3.12
5.6061306171912,3.13
8.17012231747717,3.14
5.81746146260747,3.15
6.3487327398846,3.16
5.04569542660648,3.17
4.03744971347604,3.18
4.4756660502247,3.19
6.15303899523803,3.2
5.66703537047737,3.21
5.57994681507016,3.22
6.4963396128553,3.23
7.72500429945341,3.24
6.61535151765845,3.25
5.32629895904607,3.26
5.97102457196747,3.27
6.61993064671276,3.28
5.75823633580004,3.29
7.17041098605694,3.3
6.94228836032457,3.31
6.31483230555737,3.32
4.16880529720602,3.33
4.53877271777174,3.34
4.73568114745682,3.35
6.8021505033897,3.36
5.73864020990089,3.37
7.67585101644228,3.38
5.6646578137608,3.39
5.7849329928045,3.4
5.5819516058849,3.41
7.10067161515466,3.42
6.88141801037705,3.43
6.02516934553206,3.44
5.34944816013675,3.45
5.48559202550827,3.46
5.50936432212892,3.47
6.56517276852527,3.48
6.90954806338122,3.49
7.55253080639738,3.5
6.9577469516358,3.51
4.85370693276831,3.52
6.94999119152471,3.53
6.08285824078436,3.54
5.25984168223433,3.55
5.78093368683796,3.56
5.85036672393602,3.57
6.00974948651841,3.58
6.1627488128871,3.59
5.89892831710408,3.6
5.60334879956729,3.61
7.29423269572791,3.62
7.52269661540927,3.63
6.63479708452829,3.64
6.17376454859071,3.65
7.54049724467955,3.66
5.76410497089623,3.67
5.84628399159953,3.68
6.21934849027579,3.69
7.17377722021506,3.7
6.0910752174088,3.71
6.75763004386031,3.72
6.12391320027795,3.73
6.46286380782062,3.74
4.27782176218489,3.75
7.66875678762909,3.76
7.29497496261018,3.77
5.24477942426062,3.78
3.84687666422675,3.79
7.99550697806481,3.8
6.41488140969966,3.81
7.30700306476978,3.82
6.98358206891096,3.83
6.82202927453914,3.84
7.59993546656823,3.85
6.92041616484569,3.86
4.75776764160365,3.87
7.16093615465128,3.88
6.15965569339374,3.89
6.71285827254649,3.9
6.75766468679846,3.91
6.90064773028297,3.92
6.01929027317546,3.93
6.02533487200095,3.94
5.54258260679912,3.95
7.73400869585803,3.96
6.75133101502767,3.97
7.13126280480044,3.98
7.73374448511613,3.99
5.56396699355263,4
5.60654335972706,4.01
6.58658060015248,4.02
7.47523277704969,4.03
5.93768408990091,4.04
6.07729260619843,4.05
7.38546842509172,4.06
7.18827538549651,4.07
7.454023777759,4.08
7.61260296260449,4.09
7.98799725927724,4.1
5.23037459369774,4.11
7.13567838686256,4.12
7.38340961556765,4.13
5.3381047224217,4.14
7.15733154031599,4.15
8.15643237595606,4.16
5.59329785631581,4.17
7.18174483574163,4.18
6.58905315667285,4.19
7.89794676896876,4.2
6.0948250813148,4.21
6.11299301097412,4.22
8.56488839695733,4.23
7.77933849122382,4.24
8.69428946693751,4.25
8.21883195018737,4.26
7.99488081873765,4.27
7.52757235099396,4.28
6.11395450790687,4.29
7.45744309779474,4.3
7.69928164892169,4.31
8.02878292615435,4.32
6.63911122744908,4.33
7.67247134524178,4.34
9.32922997474154,4.35
7.08986123501976,4.36
7.77788491232603,4.37
7.88015897193324,4.38
6.81610271429413,4.39
8.1271204776195,4.4
8.00823442157447,4.41
5.45150688230563,4.42
10.0766418793559,4.43
9.26864958677151,4.44
9.13708700451524,4.45
8.81692354849707,4.46
7.65054304112724,4.47
6.82742030194888,4.48
7.59082390284228,4.49
8.59755893468859,4.5
10.0403587270467,4.51
7.16262517623142,4.52
10.0675869944849,4.53
7.18330897252769,4.54
9.07520011987679,4.55
8.23514757989736,4.56
6.39239427144177,4.57
10.8809676930353,4.58
7.21198715685598,4.59
7.74869627841848,4.6
8.04307143683033,4.61
8.15681234728352,4.62
8.78366153950194,4.63
8.93896179582011,4.64
10.7409857234455,4.65
10.1102658749846,4.66
9.6916277186909,4.67
8.1112599559014,4.68
9.88352216617738,4.69
8.65133934740712,4.7
8.60279288734457,4.71
9.47904090473196,4.72
7.77980869374456,4.73
6.61243014017775,4.74
8.64668816786972,4.75
8.2599504906287,4.76
10.0000945749396,4.77
8.9279909556832,4.78
10.6743010236447,4.79
8.75445149736835,4.8
9.95043187266858,4.81
9.8597736307702,4.82
9.80717574625552,4.83
8.4917743416803,4.84
9.56760552894515,4.85
9.42764942211878,4.86
9.02421774369584,4.87
9.34374313115077,4.88
9.21356420877698,4.89
9.43486399758434,4.9
8.93230569484697,4.91
8.62291840745173,4.92
9.2469290246515,4.93
9.65316228677241,4.94
10.9930032128765,4.95
9.45519396330082,4.96
11.6518189979892,4.97
8.78444399716438,4.98
12.0977862653172,4.99
10.4278592246752,5
